ICEBERG_YEAR,ICEBERG_NUMBER,SIGHTING_DATE,SIGHTING_TIME,SIGHTING_LATITUDE,SIGHTING_LONGITUDE,SIGHTING_METHOD,SIZE,SHAPE,SOURCE
2021,20193,04/12/21,2141,55.49833,-58.19167,SAT-LOW,MED,GEN,SN1A
2021,20195,04/12/21,2141,55.61167,-57.72167,SAT-HIGH,MED,GEN,SN1A
2021,20069,04/13/21,1019,57.225,-60.13167,SAT-LOW,MED,GEN,SN1B
2021,20175,04/13/21,1019,57.96333,-60.71333,SAT-HIGH,MED,GEN,SN1B
2021,20211,04/13/21,1019,56.97167,-59.6,SAT-LOW,SM,GEN,SN1B
2021,20216,04/13/21,1019,57.23333,-60.49,SAT-LOW,MED,GEN,SN1B
2021,20301,04/13/21,1019,57.23833,-60.63167,SAT-LOW,MED,GEN,SN1B
2021,20307,04/13/21,1019,57.36333,-60.82333,SAT-LOW,MED,GEN,SN1B
2021,20395,04/13/21,1019,58.6,-61.80833,SAT-LOW,SM,GEN,SN1B
2021,20353,04/14/21,1732,50.39667,-55.85333,VIS,BB,GEN,GPGR
2021,20090,04/14/21,1809,51.88663,-55.54791,R/V,BB,NTB,GPGR
2021,20148,04/14/21,1809,51.81719,-55.58837,R/V,BB,NTB,GPGR
2021,20227,04/14/21,1809,51.87512,-55.641,R/V,BB,NTB,GPGR
2021,20359,04/14/21,1809,51.75392,-55.4521,R/V,BB,NTB,GPGR
2021,20220,04/14/21,2123,51.755,-53.78833,SAT-HIGH,SM,GEN,SN1A
2021,20339,04/14/21,2123,51.89333,-53.99,SAT-LOW,SM,GEN,SN1A
2021,20356,04/14/21,2123,51.54667,-55.12667,SAT-LOW,SM,GEN,SN1A
2021,20372,04/14/21,2123,51.70167,-55.485,SAT-HIGH,MED,GEN,SN1A
2021,20416,04/14/21,2123,52.015,-53.43667,SAT-HIGH,SM,GEN,SN1A
2021,20092,04/15/21,1003,55.09,-55.84167,SAT-HIGH,MED,GEN,SN1B
2021,20134,04/15/21,1003,56.11,-58.315,SAT-LOW,MED,GEN,SN1B
2021,20179,04/15/21,1003,56.03333,-57.93167,SAT-HIGH,MED,GEN,SN1B
2021,20189,04/15/21,1003,55.84833,-58.57333,SAT-HIGH,SM,GEN,SN1B
2021,20192,04/15/21,1003,56.04,-57.955,SAT-LOW,SM,GEN,SN1B
2021,20199,04/15/21,1003,55.375,-55.245,SAT-LOW,MED,GEN,SN1B
2021,20202,04/15/21,1003,55.95167,-57.55667,SAT-LOW,MED,GEN,SN1B
2021,20325,04/15/21,1003,54.955,-55.23333,SAT-LOW,MED,GEN,SN1B
2021,20326,04/15/21,1003,54.95167,-55.925,SAT-LOW,MED,GEN,SN1B
2021,20414,04/15/21,1003,55.62,-57.7,SAT-LOW,MED,GEN,SN1B
2021,20415,04/15/21,1003,56.98,-58.21333,SAT-LOW,MED,GEN,SN1B
2021,20176,04/15/21,1004,54.43667,-56.73833,SAT-HIGH,MED,GEN,SN1B
2021,20178,04/15/21,1004,54.5,-56.28167,SAT-LOW,SM,GEN,SN1B
2021,20339,04/15/21,1849,51.65833,-54.265,R/V,SM,NTB,2012
2021,20220,04/15/21,1852,51.625,-54.28333,R/V,GR,NTB,2012
2021,20417,04/15/21,1852,51.625,-54.47333,R/V,GR,NTB,2012
2021,20418,04/15/21,1853,51.56218,-54.49675,R/V,GR,NTB,2012
2021,20419,04/15/21,1853,51.5713,-54.47905,R/V,GR,NTB,2012
2021,20420,04/15/21,1853,51.55457,-54.43964,R/V,GR,NTB,2012
2021,20421,04/15/21,1853,51.57017,-54.44735,R/V,GR,NTB,2012
2021,20149,04/15/21,1854,51.59333,-54.59667,R/V,GR,NTB,2012
2021,20092,04/16/21,956,54.84833,-55.655,SAT-LOW,MED,GEN,SN1A
2021,20210,04/16/21,956,55.61333,-56.65333,SAT-LOW,MED,GEN,SN1A
2021,20233,04/16/21,956,54.49333,-54.96833,SAT-LOW,SM,GEN,SN1A
2021,20326,04/16/21,956,54.685,-55.765,SAT-LOW,MED,GEN,SN1A
2021,20422,04/16/21,956,53.06667,-54.11,SAT-LOW,MED,GEN,SN1A
2021,20090,04/16/21,1652,51.62333,-56.08,R/V,SM,DOM,FRHZ
2021,20148,04/16/21,1652,51.55333,-56.135,R/V,SM,DOM,FRHZ
2021,20227,04/16/21,1652,51.58667,-56.205,R/V,MED,DD,FRHZ
2021,20356,04/16/21,1652,51.47667,-55.26167,R/V,SM,DD,FRHZ
2021,20360,04/16/21,1652,51.13667,-55.21167,R/V,SM,DOM,FRHZ
2021,20372,04/16/21,1652,51.615,-55.74,R/V,SM,DD,FRHZ
2021,20423,04/16/21,1652,51.21167,-57.18833,R/V,SM,DD,FRHZ
2021,20424,04/16/21,1652,51.24833,-57.18833,R/V,SM,DD,FRHZ
2021,20425,04/16/21,1652,51.50167,-56.58833,R/V,MED,DOM,FRHZ
2021,20145,04/17/21,947,54.38833,-54.87,SAT-HIGH,MED,GEN,SNL1
2021,20164,04/17/21,947,54.23,-54.95167,SAT-HIGH,MED,GEN,SNL1
2021,20218,04/17/21,947,53.79667,-53.535,SAT-HIGH,MED,GEN,SNL1
2021,20224,04/17/21,947,53.535,-54.645,SAT-HIGH,SM,GEN,SNL1
2021,20226,04/17/21,947,54.015,-54.73167,SAT-HIGH,SM,GEN,SNL1
2021,20229,04/17/21,947,53.41,-54.44167,SAT-HIGH,SM,GEN,SNL1
2021,20231,04/17/21,947,53.73167,-54.85833,SAT-HIGH,SM,GEN,SNL1
2021,20235,04/17/21,947,54.18333,-54.245,SAT-HIGH,SM,GEN,SNL1
2021,20325,04/17/21,947,54.51167,-54.75667,SAT-HIGH,MED,GEN,SNL1
2021,20369,04/17/21,947,53.635,-54.52,SAT-HIGH,SM,GEN,SNL1
2021,20374,04/17/21,947,53.705,-54.29167,SAT-HIGH,SM,GEN,SNL1
2021,20375,04/17/21,947,53.76167,-53.63833,SAT-HIGH,MED,GEN,SNL1
2021,20376,04/17/21,947,53.69,-54.24,SAT-HIGH,SM,GEN,SNL1
2021,20377,04/17/21,947,54.015,-54.545,SAT-HIGH,MED,GEN,SNL1
2021,20407,04/17/21,947,54.99833,-54.585,SAT-HIGH,SM,GEN,SNL1
2021,20101,04/17/21,1523,52.88667,-55.64333,R/V,SM,GEN,FRHZ
2021,20100,04/17/21,1544,52.84333,-53.52667,R/V,SM,GEN,FRHZ
2021,20325,04/17/21,1545,54.50833,-54.71,R/V,LG,BLK,2012
2021,20338,04/17/21,1546,52.77167,-53.61167,R/V,SM,GEN,FRHZ
2021,20426,04/17/21,1548,52.705,-53.66667,R/V,SM,GEN,FRHZ
2021,20427,04/17/21,1549,52.61,-54.025,R/V,GR,NTB,FRHZ
2021,20199,04/17/21,1550,54.875,-54.45333,R/V,MED,WDG,2012
2021,20428,04/17/21,1553,52.51667,-53.64,R/V,GR,GEN,FRHZ
2021,20218,04/17/21,1603,53.77333,-53.49667,R/V,MED,PIN,2012
2021,20375,04/17/21,1604,53.73,-53.47167,R/V,MED,NTB,2012
2021,20220,04/17/21,1626,51.33833,-54.53833,R/V,GR,NTB,FRHZ
2021,20418,04/17/21,1626,51.11167,-54.61333,R/V,GR,NTB,FRHZ
2021,20429,04/17/21,1626,50.87,-52.76833,R/V,GR,NTB,FRHZ
2021,20338,04/17/21,1644,52.695,-53.65,R/V,SM,NTB,2012
2021,20100,04/17/21,1648,52.82667,-53.575,R/V,GR,NTB,2012
2021,20368,04/17/21,1651,53.26167,-53.79167,R/V,SM,DD,2012
2021,20422,04/17/21,1703,53.06,-54.10667,R/V,GR,NTB,2012
2021,20431,04/17/21,1704,53.21167,-54.39667,R/V,SM,NTB,2012
2021,20101,04/17/21,1713,52.86167,-55.73167,R/V,MED,NTB,2012
2021,20151,04/17/21,1715,52.475,-55.72333,R/V,GR,NTB,2012
2021,20014,04/17/21,1728,52.01167,-55.27667,R/V,SM,NTB,2012
2021,20339,04/17/21,1755,51.22667,-54.585,R/V,SM,DOM,2012
2021,20230,04/17/21,1810,51.995,-55.53,R/V,SM,NTB,2012
2021,20372,04/17/21,1812,51.54167,-56.08333,R/V,SM,NTB,2012
2021,20107,04/17/21,1813,51.805,-56.17667,R/V,SM,NTB,2012
2021,20222,04/17/21,1815,51.695,-56.08167,R/V,GR,DOM,2012
2021,20359,04/17/21,1815,51.53,-55.77667,VIS,SM,DOM,2012
2021,20432,04/17/21,1815,51.735,-56.37167,R/V,SM,DOM,2012
2021,20090,04/17/21,1817,51.50833,-56.305,R/V,SM,DOM,2012
2021,20433,04/17/21,1818,51.47833,-56.27667,R/V,SM,NTB,2012
2021,20148,04/17/21,1819,51.46667,-56.31667,R/V,SM,NTB,2012
2021,20434,04/17/21,1819,51.56333,-56.39333,R/V,GR,NTB,2012
2021,20435,04/17/21,1820,51.45,-56.60833,R/V,GR,NTB,2012
2021,20436,04/17/21,1825,51.32833,-56.70833,R/V,SM,NTB,2012
2021,20437,04/17/21,1825,51.31833,-56.73167,R/V,SM,NTB,2012
2021,20438,04/17/21,1826,51.3,-56.82,R/V,GR,NTB,2012
2021,20227,04/17/21,1828,51.48833,-56.695,R/V,MED,NTB,2012
2021,20425,04/17/21,1829,51.40833,-56.99,R/V,SM,NTB,2012
2021,20439,04/17/21,1829,51.135,-57.08667,R/V,SM,NTB,2012
2021,20424,04/17/21,1831,51.305,-57.32167,R/V,SM,NTB,2012
2021,20440,04/17/21,1832,51.33833,-57.80167,R/V,SM,NTB,2012
2021,20441,04/17/21,1833,51.32,-57.84333,R/V,SM,NTB,2012
2021,20423,04/17/21,1836,51.04,-57.60833,R/V,GR,NTB,2012
2021,20442,04/17/21,1838,51.025,-57.74333,R/V,GR,NTB,2012
2021,20443,04/17/21,1839,51.04,-58.2,R/V,SM,NTB,2012
2021,20444,04/17/21,1840,50.855,-58.08333,R/V,SM,NTB,2012
2021,20445,04/17/21,1841,50.94,-57.925,R/V,SM,NTB,2012
2021,20446,04/17/21,1842,50.86333,-57.64333,R/V,SM,NTB,2012
2021,20430,04/17/21,1844,50.70833,-58.06167,R/V,SM,NTB,CIIP
2021,20002,04/18/21,1516,55.45333,-58.04,SAT-HIGH,MED,NTB,SN2B
2021,20021,04/18/21,1516,55.035,-57.13167,SAT-HIGH,SM,NTB,SN2B
2021,20134,04/18/21,1516,55.88,-58.16,SAT-HIGH,MED,NTB,SN2B
2021,20161,04/18/21,1516,54.96667,-57.29167,SAT-HIGH,SM,NTB,SN2B
2021,20162,04/18/21,1516,55.19,-57.25,SAT-HIGH,MED,NTB,SN2B
2021,20167,04/18/21,1516,55.225,-57.37,SAT-HIGH,MED,NTB,SN2B
2021,20169,04/18/21,1516,55.56667,-58.36833,SAT-HIGH,MED,NTB,SN2B
2021,20181,04/18/21,1516,55.485,-58.08833,SAT-HIGH,SM,NTB,SN2B
2021,20183,04/18/21,1516,55.41667,-57.89167,SAT-HIGH,SM,NTB,SN2B
2021,20184,04/18/21,1516,55.405,-57.69333,SAT-HIGH,MED,NTB,SN2B
2021,20186,04/18/21,1516,55.39,-57.96333,SAT-HIGH,MED,NTB,SN2B
2021,20189,04/18/21,1516,55.545,-57.86167,SAT-HIGH,SM,NTB,SN2B
2021,20190,04/18/21,1516,55.44333,-57.91333,SAT-HIGH,SM,NTB,SN2B
2021,20191,04/18/21,1516,55.33167,-57.15167,SAT-HIGH,MED,NTB,SN2B
2021,20193,04/18/21,1516,55.37333,-57.72667,SAT-HIGH,SM,NTB,SN2B
2021,20194,04/18/21,1516,55.40333,-57.97167,SAT-HIGH,MED,NTB,SN2B
2021,20195,04/18/21,1516,55.42333,-57.79167,SAT-HIGH,MED,NTB,SN2B
2021,20196,04/18/21,1516,55.295,-57.4,SAT-HIGH,MED,NTB,SN2B
2021,20198,04/18/21,1516,55.46667,-58.06167,SAT-HIGH,MED,NTB,SN2B
2021,20200,04/18/21,1516,55.10667,-57.055,SAT-HIGH,MED,NTB,SN2B
2021,20201,04/18/21,1516,55.38833,-57.58,SAT-HIGH,LG,NTB,SN2B
2021,20202,04/18/21,1516,55.45167,-57.63833,SAT-HIGH,SM,NTB,SN2B
2021,20207,04/18/21,1516,55.205,-57.26333,SAT-HIGH,MED,NTB,SN2B
2021,20208,04/18/21,1516,54.98,-57.21833,SAT-HIGH,SM,NTB,SN2B
2021,20215,04/18/21,1516,55.20333,-57.23333,SAT-HIGH,MED,NTB,SN2B
2021,20259,04/18/21,1516,55.115,-57.075,SAT-HIGH,LG,NTB,SN2B
2021,20260,04/18/21,1516,54.99667,-57.2,SAT-HIGH,MED,NTB,SN2B
2021,20261,04/18/21,1516,55.17833,-57.25,SAT-HIGH,MED,NTB,SN2B
2021,20262,04/18/21,1516,55.18833,-57.23167,SAT-HIGH,MED,NTB,SN2B
2021,20314,04/18/21,1516,57.24667,-58.58833,SAT-HIGH,SM,NTB,SN2B
2021,20315,04/18/21,1516,57.15167,-58.39167,SAT-HIGH,SM,NTB,SN2B
2021,20316,04/18/21,1516,57.15167,-58.395,SAT-HIGH,SM,NTB,SN2B
2021,20327,04/18/21,1516,55.20667,-57.21833,SAT-HIGH,MED,NTB,SN2B
2021,20406,04/18/21,1516,55.12,-57.09167,SAT-HIGH,LG,NTB,SN2B
2021,20408,04/18/21,1516,55.405,-57.74667,SAT-HIGH,SM,NTB,SN2B
2021,20409,04/18/21,1516,55.18833,-57.25,SAT-HIGH,SM,NTB,SN2B
2021,20410,04/18/21,1516,55.18,-57.22167,SAT-HIGH,SM,NTB,SN2B
2021,20412,04/18/21,1516,55.29833,-57.31,SAT-HIGH,MED,NTB,SN2B
2021,20413,04/18/21,1516,55.25,-57.19833,SAT-HIGH,MED,NTB,SN2B
2021,20414,04/18/21,1516,55.43,-57.73667,SAT-HIGH,SM,NTB,SN2B
2021,20447,04/18/21,1516,55.225,-57.175,SAT-HIGH,VLG,NTB,SN2B
2021,20448,04/18/21,1516,55.42333,-57.80833,SAT-HIGH,MED,NTB,SN2B
2021,20192,04/19/21,1500,55.97333,-56.96833,R/V,MED,NTB,2012
2021,20415,04/19/21,1502,56.29167,-57.04,R/V,SM,NTB,2012
2021,20202,04/19/21,1503,56.03333,-57.37333,R/V,MED,NTB,2012
2021,20131,04/19/21,1548,58.84167,-59.715,R/V,SM,DOM,2012
2021,20449,04/19/21,1554,58.65,-60.135,R/V,LG,NTB,2012
2021,20268,04/19/21,1555,58.65667,-60.16833,R/V,LG,NTB,2012
2021,20450,04/19/21,1604,58.55167,-61.11833,RAD,VLG,TAB,2012
2021,20401,04/19/21,1656,57.92167,-60.47167,RAD,GEN,GEN,2012
2021,20295,04/19/21,1710,57.32,-60.54,RAD,MED,GEN,2012
2021,20069,04/19/21,1712,57.19,-60.375,RAD,GEN,GEN,2012
2021,20294,04/19/21,1713,57.22167,-59.75667,R/V,SM,DOM,2012
2021,20120,04/19/21,1715,57.16833,-59.61667,R/V,MED,GEN,2012
2021,20292,04/19/21,1723,57.25833,-58.88833,R/V,GEN,GEN,2012
2021,20197,04/19/21,1725,57,-59.275,R/V,GEN,GEN,2012
2021,20316,04/19/21,1725,57.055,-59.24,R/V,SM,DOM,2012
2021,20451,04/19/21,1727,56.885,-58.65833,R/V,SM,DOM,2012
2021,20452,04/19/21,1733,56.675,-58.68333,R/V,SM,DOM,2012
2021,20211,04/19/21,1739,56.605,-59.28833,R/V,SM,DOM,2012
2021,20453,04/19/21,1741,56.67333,-59.6,R/V,SM,RAD,2012
2021,20306,04/19/21,1746,56.77167,-59.75,R/V,SM,RAD,2012
2021,20301,04/19/21,1752,56.59333,-60.52167,RAD,GEN,GEN,2012
2021,20307,04/19/21,1754,56.785,-60.43,RAD,GEN,GEN,2012
2021,20216,04/19/21,1759,56.43333,-59.985,RAD,GEN,GEN,2012
2021,20170,04/19/21,1804,56.05667,-59.79333,R/V,MED,NTB,2012
2021,20177,04/19/21,1804,56.05667,-59.79333,R/V,MED,NTB,2012
2021,20096,04/19/21,1805,55.925,-59.74167,R/V,MED,PIN,2012
2021,20187,04/19/21,1806,55.91333,-59.73,R/V,MED,NTB,2012
2021,20454,04/19/21,1807,55.94167,-59.73833,R/V,SM,NTB,2012
2021,20169,04/19/21,1808,55.93333,-59.745,R/V,MED,NTB,2012
2021,20171,04/19/21,1809,56.15333,-59.67167,R/V,MED,NTB,2012
2021,20132,04/19/21,1810,55.98167,-59.40667,R/V,MED,NTB,2012
2021,20114,04/19/21,1812,56.27333,-59.08833,R/V,MED,NTB,2012
2021,20183,04/19/21,1824,55.31,-57.96,R/V,SM,BLK,2012
2021,20455,04/19/21,1829,56.03667,-57.64333,R/V,LG,NTB,2012
2021,20134,04/19/21,1830,55.97,-57.555,R/V,MED,NTB,2012
2021,20456,04/19/21,1831,55.96667,-57.72167,R/V,MED,NTB,2012
2021,20198,04/19/21,1832,55.96667,-57.72333,R/V,MED,NTB,2012
2021,20189,04/19/21,1833,55.85333,-57.515,R/V,MED,NTB,2012
2021,20179,04/19/21,1836,55.675,-57.28667,R/V,MED,NTB,2012
2021,20176,04/19/21,2132,53.91833,-56.2,SAT-HIGH,MED,GEN,SN1A
2021,20178,04/19/21,2132,54.04167,-55.75,SAT-HIGH,MED,GEN,SN1A
2021,20199,04/20/21,2105,54.81333,-54.05,SAT-HIGH,MED,GEN,RCM1
2021,20148,04/21/21,1005,51.135,-57.08667,SAT-LOW,SM,GEN,SN1A
2021,20430,04/21/21,1005,50.38,-58.745,SAT-HIGH,SM,GEN,SN1A
2021,20437,04/21/21,1005,50.935,-57.505,SAT-HIGH,SM,GEN,SN1A
2021,20439,04/21/21,1005,50.94833,-57.78833,SAT-LOW,SM,GEN,SN1A
2021,20446,04/21/21,1005,50.70333,-58.19333,SAT-LOW,SM,GEN,SN1A
2021,20457,04/21/21,1005,50.755,-57.36167,SAT-HIGH,SM,GEN,SN1A
2021,20458,04/21/21,1005,50.33667,-57.65667,SAT-HIGH,SM,GEN,SN1A
2021,20119,04/21/21,1015,59.24,-60.815,SAT-HIGH,LG,GEN,RCM1
2021,20120,04/21/21,1015,57.295,-59.8,SAT-HIGH,MED,GEN,RCM1
2021,20125,04/21/21,1015,59.155,-60.84,SAT-LOW,LG,GEN,RCM1
2021,20294,04/21/21,1015,57.35,-59.86333,SAT-HIGH,MED,GEN,RCM1
2021,20387,04/21/21,1015,58.79167,-61.035,SAT-HIGH,LG,GEN,RCM1
2021,20393,04/21/21,1015,58.03167,-60.70167,SAT-HIGH,LG,GEN,RCM1
2021,20394,04/21/21,1015,58.26333,-60.94167,SAT-HIGH,MED,GEN,RCM1
2021,20396,04/21/21,1015,58.32833,-60.895,SAT-HIGH,LG,GEN,RCM1
2021,20401,04/21/21,1015,57.87,-60.27167,SAT-HIGH,LG,GEN,RCM1
2021,20450,04/21/21,1015,58.55167,-61.11667,SAT-HIGH,VLG,GEN,RCM1
2021,20459,04/21/21,1015,59.92167,-61.42667,SAT-HIGH,LG,GEN,RCM1
2021,20460,04/21/21,1015,58.665,-60.57,SAT-HIGH,MED,GEN,RCM1
2021,20461,04/21/21,1015,58.72,-60.905,SAT-LOW,VLG,GEN,RCM1
2021,20176,04/21/21,1038,53.90667,-56.23167,R/V,LG,GEN,FRHZ
2021,20331,04/21/21,1039,53.71833,-55.91833,R/V,SM,GEN,FRHZ
2021,20234,04/21/21,1057,54.13,-55.605,VIS,SM,DD,FRHZ
2021,20334,04/21/21,1110,54.16333,-55.98833,VIS,SM,DD,FRHZ
2021,20239,04/21/21,1115,54.05167,-56.05167,VIS,SM,PIN,FRHZ
2021,20238,04/21/21,1203,53.91667,-56.355,VIS,SM,DD,FRHZ
2021,20137,04/21/21,1219,54.29833,-56.51667,VIS,MED,BLK,FRHZ
2021,20089,04/21/21,1330,53.01167,-55.34667,R/V,GEN,GEN,FRHZ
2021,20105,04/21/21,1330,53.075,-55.39167,R/V,GEN,GEN,FRHZ
2021,20106,04/21/21,1330,54.07333,-56.00833,R/V,SM,DD,FRHZ
2021,20174,04/21/21,1330,54.00333,-56.86167,R/V,MED,GEN,FRHZ
2021,20228,04/21/21,1330,52.36833,-55.215,R/V,GEN,GEN,FRHZ
2021,20232,04/21/21,1330,54.17833,-55.565,R/V,SM,TAB,FRHZ
2021,20326,04/21/21,1330,54.215,-55.73167,R/V,SM,BLK,FRHZ
2021,20329,04/21/21,1330,54.03833,-56.83167,R/V,SM,GEN,FRHZ
2021,20330,04/21/21,1330,54.035,-56.71333,R/V,SM,GEN,FRHZ
2021,20332,04/21/21,1330,53.70333,-55.92167,R/V,SM,GEN,FRHZ
2021,20368,04/21/21,1330,52.90833,-54.18167,R/V,GEN,GEN,FRHZ
2021,20444,04/21/21,1433,50.61833,-58.83167,R/V,GR,NTB,2012
2021,20446,04/21/21,1436,50.70833,-58.16,R/V,GR,NTB,2012
2021,20430,04/21/21,1437,50.58167,-58.42833,R/V,GR,NTB,2012
2021,20439,04/21/21,1444,50.95167,-57.78,R/V,SM,DOM,2012
2021,20437,04/21/21,1445,50.92833,-57.48167,R/V,SM,NTB,2012
2021,20227,04/21/21,1449,51.14167,-57.08667,R/V,MED,PIN,2012
2021,20462,04/21/21,1453,51.20167,-56.93833,R/V,GR,NTB,2012
2021,20438,04/21/21,1455,51.40167,-57.71,R/V,GR,NTB,2012
2021,20148,04/21/21,1456,51.19667,-57.01333,R/V,SM,NTB,2012
2021,20090,04/21/21,1458,51.39667,-57.12667,R/V,GR,NTB,2012
2021,20433,04/21/21,1459,51.29,-56.76,R/V,SM,PIN,2012
2021,20222,04/21/21,1500,51.40942,-56.95579,R/V,GR,NTB,2012
2021,20434,04/21/21,1500,51.41342,-56.93117,R/V,GR,NTB,2012
2021,20435,04/21/21,1500,51.41398,-56.94697,R/V,GR,NTB,2012
2021,20463,04/21/21,1500,51.42167,-56.50333,R/V,GR,NTB,2012
2021,20472,04/21/21,1500,51.40562,-56.92733,R/V,GR,NTB,2012
2021,20464,04/21/21,1501,51.485,-56.25333,R/V,GR,NTB,2012
2021,20372,04/21/21,1502,51.465,-56.315,R/V,SM,NTB,2012
2021,20465,04/21/21,1503,51.39833,-56.52167,R/V,GR,NTB,2012
2021,20432,04/21/21,1504,51.735,-56.36167,R/V,SM,WDG,2012
2021,20228,04/21/21,1511,51.8,-56.19833,R/V,MED,DD,2012
2021,20098,04/21/21,1512,51.57333,-55.785,R/V,SM,NTB,2012
2021,20359,04/21/21,1512,51.555,-55.74167,R/V,SM,NTB,2012
2021,20230,04/21/21,1513,51.88167,-56.035,R/V,SM,NTB,2012
2021,20107,04/21/21,1514,51.86333,-56.07,R/V,SM,NTB,2012
2021,20466,04/21/21,1521,51.96333,-55.405,R/V,SM,DOM,2012
2021,20014,04/21/21,1522,52.01,-55.29167,R/V,SM,NTB,2012
2021,20213,04/21/21,1704,55.22667,-54.3,R/V,LG,NTB,2012
2021,20199,04/21/21,1717,54.88333,-54.11333,R/V,LG,NTB,2012
2021,20153,04/21/21,1734,53.92,-53.715,R/V,SM,NTB,2012
2021,20255,04/21/21,1836,54.64667,-54.77167,R/V,GR,NTB,2012
2021,20115,04/21/21,1840,54.85833,-55.07333,R/V,MED,BLK,2012
2021,20335,04/21/21,1841,54.75667,-55.08667,R/V,SM,NTB,2012
2021,20210,04/21/21,1845,54.96667,-55.21,R/V,MED,NTB,2012
2021,20467,04/21/21,1850,55.23833,-55.55833,RAD,SM,NTB,2012
2021,20468,04/21/21,1853,55.35,-55.36667,R/V,MED,NTB,2012
2021,20469,04/21/21,1858,55.68,-56.03833,R/V,MED,NTB,2012
2021,20413,04/21/21,1900,55.23,-56.25333,R/V,SM,DOM,2012
2021,20470,04/21/21,1900,55.28167,-55.94167,R/V,SM,NTB,2012
2021,20191,04/21/21,1901,55.38,-56.49333,R/V,SM,NTB,2012
2021,20471,04/21/21,1902,55.49167,-56.22833,R/V,MED,DD,2012
2021,20327,04/21/21,1909,55.28667,-56.735,R/V,SM,NTB,2012
2021,20412,04/21/21,1909,55.345,-56.81667,R/V,SM,NTB,2012
2021,20167,04/21/21,1911,55.28667,-56.89833,RAD,SM,NTB,2012
2021,20207,04/21/21,1913,55.26333,-56.84167,RAD,SM,NTB,2012
2021,20448,04/21/21,1915,55.22333,-57.37333,RAD,MED,NTB,2012
2021,20193,04/21/21,1916,55.25667,-57.25,RAD,SM,NTB,2012
2021,20201,04/21/21,1917,55.30333,-57.27,RAD,MED,NTB,2012
2021,20161,04/21/21,1920,54.96667,-57.09333,RAD,SM,NTB,2012
2021,20260,04/21/21,1922,55.07667,-56.83667,RAD,MED,NTB,2012
2021,20208,04/21/21,1924,55.06667,-56.85667,RAD,SM,NTB,2012
2021,20409,04/21/21,1925,55.19,-56.77667,RAD,SM,NTB,2012
2021,20410,04/21/21,1925,55.07667,-56.89333,RAD,SM,NTB,2012
2021,20021,04/21/21,1928,54.91333,-56.45333,VIS,SM,WDG,2012
2021,20200,04/21/21,1928,55.025,-56.225,R/V,SM,NTB,2012
2021,20214,04/21/21,1931,54.84,-55.92667,R/V,MED,NTB,2012
2021,20324,04/21/21,1933,54.80167,-55.99667,R/V,MED,NTB,2012
2021,20217,04/21/21,1934,54.77,-55.64833,R/V,MED,NTB,2012
2021,20092,04/21/21,1937,54.51167,-55.91167,R/V,MED,DOM,2012
2021,20233,04/21/21,1939,54.65167,-55.65167,R/V,GR,NTB,2012
2021,20326,04/21/21,1940,54.45667,-55.7,R/V,SM,NTB,2012
2021,20234,04/21/21,1942,54.24833,-55.45167,R/V,SM,DOM,2012
2021,20232,04/21/21,1943,54.255,-55.595,R/V,SM,NTB,2012
2021,20334,04/21/21,1944,54.17667,-55.82,RAD,SM,NTB,2012
2021,20226,04/21/21,1946,54.14667,-55.35667,R/V,SM,NTB,2012
2021,20178,04/21/21,1953,53.805,-55.50167,R/V,SM,NTB,2012
2021,20229,04/21/21,2000,53.46667,-54.77,R/V,SM,NTB,2012
2021,20338,04/21/21,2015,52.65333,-54.29833,RAD,SM,NTB,2012
2021,20368,04/21/21,2015,52.82,-54.255,R/V,SM,NTB,2012
2021,20137,04/22/21,955,54.175,-56.36333,SAT-HIGH,MED,GEN,SNL1
2021,20163,04/22/21,955,53.60667,-56.03167,SAT-HIGH,MED,GEN,SNL1
2021,20165,04/22/21,955,53.61833,-56.04,SAT-HIGH,MED,GEN,SNL1
2021,20166,04/22/21,955,53.96833,-55.92,SAT-HIGH,MED,GEN,SNL1
2021,20167,04/22/21,955,55.18167,-56.84167,SAT-HIGH,MED,GEN,SNL1
2021,20174,04/22/21,955,53.89333,-56.83333,SAT-HIGH,MED,GEN,SNL1
2021,20176,04/22/21,955,53.905,-56.24,SAT-HIGH,MED,GEN,SNL1
2021,20192,04/22/21,955,55.635,-56.175,SAT-HIGH,SM,GEN,SNL1
2021,20207,04/22/21,955,55.19167,-56.76833,SAT-HIGH,MED,GEN,SNL1
2021,20210,04/22/21,955,54.91833,-55.11,SAT-HIGH,MED,GEN,SNL1
2021,20214,04/22/21,955,54.815,-55.82,SAT-HIGH,SM,GEN,SNL1
2021,20217,04/22/21,955,54.69667,-55.5,SAT-HIGH,MED,GEN,SNL1
2021,20226,04/22/21,955,54.06833,-55.42167,SAT-HIGH,MED,GEN,SNL1
2021,20236,04/22/21,955,53.91833,-56.03167,SAT-HIGH,MED,GEN,SNL1
2021,20324,04/22/21,955,54.82333,-55.89167,SAT-HIGH,SM,GEN,SNL1
2021,20331,04/22/21,955,53.61833,-56.04333,SAT-HIGH,SM,GEN,SNL1
2021,20334,04/22/21,955,54.08167,-55.66333,SAT-HIGH,MED,GEN,SNL1
2021,20415,04/22/21,955,55.91333,-56.32833,SAT-HIGH,SM,GEN,SNL1
2021,20469,04/22/21,955,55.53167,-55.82667,SAT-HIGH,SM,GEN,SNL1
